2 18   1.7405672406959614E-05   5.6319316766205267E-02   9.5478184601751671E-04   3.3588039002222362E-03
2 19   5.4785372164647989E-02   3.0182597583971424E+00   2.0392031625072349E-01   2.0088721011517155E-01
2 20   1.3795234987637416E-03   4.9878800454061312E-01   1.2788265359933415E-02   3.1829452602194920E-02
2 21   6.6852772684814531E-03   2.6739582842775905E-01   3.0851859894574351E-02   1.7089886758420027E-02
2 22   1.7021399438214343E-02   1.4167796508898449E+00   7.6274174813506707E-02   9.2852504206357808E-02
2 23   1.9759831791959850E-02   4.0756378297923873E-01   4.8843503112397949E-02   2.5474332458885370E-02
2 24   5.2768632746659245E-04   2.3324050667069160E-01   7.2057238727819386E-03   1.4495435261027746E-02
2 25   1.1144879740881757E-05   3.5285772934088556E-02   4.2545240948260981E-04   2.0471375111485979E-03
2 26   1.6013752685265070E-02   8.2245409953472981E-01   5.0845479076508424E-02   5.2802834522172833E-02
2 27   3.9898424495541755E-03   7.8557031440100267E-01   3.6926675414383048E-02   5.0474458307624800E-02
2 28   4.0523818189746726E-05   9.8448068666705926E-02   1.2119235889230257E-03   5.7945700128174665E-03
2 29   6.0374649986214722E-03   9.9251766407842473E-02   1.6156539248049703E-02   5.5245068674135154E-03
2 30   2.9595491075765702E-03   1.5478537567691827E-01   1.1641055270110555E-02   8.9415193910804582E-03
0.000000 0.000000
